subject_id,course_number,section,term_code,crn,title,description,path,original_name,is_file
GEOL,0350,L02,2019-Fall,17331,"Mathematical Methods of Fluid and Solid Geophysics and Geology","Intended for undergraduates concentrating in geological and physical sciences or engineering, especially those interested in the quantitative study of Earth. Problem sets will cover common approaches to quantify the dynamics and chemistry of solids and fluids in nature. Mathematical topics to be introduced include linear algebra, vectors and tensors, differential equations, dynamical systems, eigenvalues and eigenvectors, empirical orthogonal functions, fractals, chaos, and statistics. Applications include waves in the oceans, atmosphere, and solid earth, convective and conductive heat flow, reaction rates, gravitational potential energy, Newton’s laws on a rotating planet, measuring coastlines and ranges, and dating errors in stratigraphy.",http://www.geo.brown.edu/research/Fox-Kemper/classes/GEOL0350_19/GEOL0350syllabus.pdf,NULL,0
GEOL,0350,L03,2019-Fall,17332,"Mathematical Methods of Fluid and Solid Geophysics and Geology","Intended for undergraduates concentrating in geological and physical sciences or engineering, especially those interested in the quantitative study of Earth. Problem sets will cover common approaches to quantify the dynamics and chemistry of solids and fluids in nature. Mathematical topics to be introduced include linear algebra, vectors and tensors, differential equations, dynamical systems, eigenvalues and eigenvectors, empirical orthogonal functions, fractals, chaos, and statistics. Applications include waves in the oceans, atmosphere, and solid earth, convective and conductive heat flow, reaction rates, gravitational potential energy, Newton’s laws on a rotating planet, measuring coastlines and ranges, and dating errors in stratigraphy.",http://www.geo.brown.edu/research/Fox-Kemper/classes/GEOL0350_19/GEOL0350syllabus.pdf,NULL,0
GEOL,0350,L04,2019-Fall,17333,"Mathematical Methods of Fluid and Solid Geophysics and Geology","Intended for undergraduates concentrating in geological and physical sciences or engineering, especially those interested in the quantitative study of Earth. Problem sets will cover common approaches to quantify the dynamics and chemistry of solids and fluids in nature. Mathematical topics to be introduced include linear algebra, vectors and tensors, differential equations, dynamical systems, eigenvalues and eigenvectors, empirical orthogonal functions, fractals, chaos, and statistics. Applications include waves in the oceans, atmosphere, and solid earth, convective and conductive heat flow, reaction rates, gravitational potential energy, Newton’s laws on a rotating planet, measuring coastlines and ranges, and dating errors in stratigraphy.",http://www.geo.brown.edu/research/Fox-Kemper/classes/GEOL0350_19/GEOL0350syllabus.pdf,NULL,0
ENGN,1932B,S01,2019-Fall,17428,"Engineering Practice","This course will cover issues faced by engineers which can contribute to the success or failure of engineering projects. Practical solutions will be discussed along with successful and unsuccessful efforts to address these issues. Topics include: good and bad designs, ethical issues, failure analysis, role of research, factory and plant practices, supply chain management and technology diffusion. Additionally, discussion will involve human factors. 
<br>
Course will be taught in a seminar mode, meeting once per week. Enrollment capped at 15 students and limited to those in their Junior or Senior year.",syllabi/wM7vzLq11BK79iqm1pNyt6aADl3GB5tBQslK2Xhp.docx,"Engineering Practice - Syllabus 2019.docx",1
HIAA,2860B,S01,2019-Fall,17441,"Photographic Origins","Through a series of directed readings and discussions, this seminar explores the origins and implications of photography's invention in the wake of Enlightenment philosophy, the industrial revolution, and Romanticism in Europe.  No prerequisites, but background in the history of photography and/or 19th century Western art is encouraged.",syllabi/ogBuCmGjy50xowOVqUBihqwy1toCWAZmzxlVjx24.doc,"HIAA 2860B syllabus 2019.doc",1
HIST,1976I,S01,2019-Fall,17439,"Imperialism and Environmental Change","Empires conquer and control territory to enrich their ruling elites, often transforming the environments of these regions to make them more productive and profitable. This course will examine how empires have reorganized the landscapes of the regions they conquered from the ancient empires of Rome and China to the modern overseas empires of Europe and Japan and the informal American empire.",syllabi/oFEMc9GRaVrWeYSCONFh0BPZD1cUoxma1hSx4KvY.pdf,"HIST 1976 Imperialism and Environmental Change Fall 2019(1).pdf",1
ENVS,1553,S01,2019-Fall,17419,"Feeding Ten Billion - The past, present and future of food","This course will explore the evolution of food production over the course of human history, with particular emphasis on the 20th and 21st centuries.  We will focus on the intersection of three major topics: population growth, socioeconomic development and environment.  The course will prepare students to think about scalable solutions for feeding a growing global population that is almost certain to reach 10 billion people by 2050.   It is aimed at sophomores and juniors with experience in one or more of these core topics.  Readings will include the primary scientific literature.  Coursework will include project based learning, lectures, and discussions.  ",syllabi/JfT5iJmGDB8lDSYiVrQoeP9yu7Tr1ZIc0Y9c85qV.pdf,ENVS1553_Syllabus_08302019.pdf,1
INTL,1803W,S01,2019-Fall,17434,"Roots of Crisis in Central America","The five countries of Central America comprise a comparatively little-studied region.  From time to time they burst into the world’s consciousness, usually because of political upheaval, foreign intervention, or refugee flows.  The forces that set off these crises are rarely explored.  This seminar surveys and analyzes Central America from social, cultural, political, and historical perspectives. Restricted to seniors and juniors only. Priority given to IR seniors.",syllabi/aiD7ea8Sphzsnw8jwvni80REPFtk7189TYUmL2JM.docx,"Central America syllabus-.docx",1
RELS,1105,S01,2019-Fall,17420,"Kabbalah:  An Introduction to Jewish Mysticism","In the 12th and 13th centuries, new ways of approaching Judaism sprung up in France and Spain that would come to be known as “kabbalah.”  These new approaches expressed aspirations for mystical illumination and elaborated vast mythological narratives about divine and demonic beings.  The kabbalists radically departed from the then-conventional understandings of Judaism, particularly those of philosophers like Maimonides.  However, they also claimed to find their new worldviews in the tradition’s most ancient texts. This course will introduce students to kabbalah’s founding period, focusing on primary texts (in translation), especially the Zohar, the magnum opus of classical kabbalah.",syllabi/o9MSOgXBo44pxnbTWz1oJsFZvoZ8pERIInceIl8F.pdf,"kabbalah syllabus 9.10.19.pdf",1
ETHN,1750B,S01,2019-Fall,17454,"Treaty Rights and Food Fights: Eating Local in Indian Country","In many Native American communities the push to "eat local" is often based on reviving a traditional food culture as well as a way of promoting better health.  This class explores the disparate health conditions faced by Native communities, and the efforts by many groups to address these health problems through increasing community access to traditional foods, whether by gardening projects or a revival of hunting and fishing traditions.  We will examine the ways in which Native food movements have converged and diverged from general American local food movements, and the struggles they often face in reviving treaty-guaranteed food ways.",syllabi/KrmbaeVY5F1d9mcWoUNj4N46xT7SFU2LKihwTHdi.docx,"ETHN1750,2019_nativefoodmovementssyllabus.docx",1
ANTH,2590,S01,2019-Fall,17475,"Space, Power, and Politics","This course critically examines the politics of space and landscape from an interdisciplinary perspective. After reading key texts in political philosophy and cultural geography, we explore themes in recent scholarship including the spatial production of sovereignty, capital, and political subjectivity and the evolving role of digital cartography in public culture and politics. Case studies are drawn from archaeology, art history, ethnography, cultural geography, and history.",syllabi/RrtCtFBz4axB8HKTDR6IohKnIA0rqrpd89fYgBru.pdf,"Brown Anth 2590 - space, power, and politics - fall 2019 v1.pdf",1
APMA,2812B,S01,2019-Fall,17467,"An Introduction to SPDE's","An introduction to the basic theory of Stochastic PDE's. Topics will likely include (time permitting) Gaussian measure theory, stochastic integration, stochastic convolutions, stochastic evolution equations in Hilbert spaces, Ito's formula, local well-posedness for semi-linear SPDE with additive noise, weak Martingale solutions to 3D Navier-Stokes, Markov processes on Polish spaces, the Krylov–Bogolyubov theorem, the Doob-Khasminskii theorem, and Bismut-Elworthy-Li formula for a class of non-degenerate SPDE. The presentation will be largely self contained, but will assume some basic knowledge in measure theory, functional analysis, and probability theory. Some familiarity with SDE and PDE is also very helpful, but not required. 
",http://www.dam.brown.edu/people/spsmith/APMA2812B/,NULL,0
CLPS,1660,S01,2019-Fall,17455,"Learning Compositional Language","Babies come into the world not knowing a word. Within three years, they know enough of their first language to understand the difference between, "your doll is a toy" and "the stove is not a toy". By age five, they can’t yet be trusted to look both ways before crossing the road, but their language is close to native adult speakers. How is this possible?
<br>
This course looks at how children learn how language expresses meaning; how they go from understanding individual words to putting words together to compose and express complex, meaningful ideas – the development of syntax, semantics, and pragmatics.
